f,S21
916,0.918639591
917,0.918564911
918,0.918490303
919,0.918415766
920,0.918341301
921,0.918266908
922,0.918192589
923,0.918118343
924,0.918044172
925,0.917970076
926,0.917896056
927,0.917822111
928,0.917748244
929,0.917674454
930,0.917600743
931,0.91752711
932,0.917453556
933,0.917380082
934,0.91730669
935,0.917233378
936,0.917160148
937,0.917087001
938,0.917013937
939,0.916940956
940,0.91686806
941,0.916795249
942,0.916722524
943,0.916649885
944,0.916577333
945,0.916504868
946,0.916432491
947,0.916360204
948,0.916288005
949,0.916215897
950,0.91614388
951,0.916071953
952,0.916000119
953,0.915928377
954,0.915856729
955,0.915785174
956,0.915713714
957,0.915642349
958,0.915571079
959,0.915499906
960,0.91542883
961,0.915357852
962,0.915286972
963,0.915216191
964,0.915145509
965,0.915074928
966,0.915004447
967,0.914934068
968,0.914863791
969,0.914793616
970,0.914723545
971,0.914653578
972,0.914583715
973,0.914513958
974,0.914444307
975,0.914374762
976,0.914305324
977,0.914235994
978,0.914166772
979,0.914097659
980,0.914028656
981,0.913959764
982,0.913890982
983,0.913822312
984,0.913753753
985,0.913685308
986,0.913616976
987,0.913548759
988,0.913480656
989,0.913412668
990,0.913344796
991,0.913277041
992,0.913209403
993,0.913141883
994,0.913074481
995,0.913007198
996,0.912940035
997,0.912872993
998,0.912806071
999,0.912739271
1000,0.912672593
1001,0.912606038
1002,0.912539606
1003,0.912473299
1004,0.912407116
1005,0.912341058
1006,0.912275127
1007,0.912209322
1008,0.912143644
1009,0.912078094
1010,0.912012672
1011,0.911947379
1012,0.911882216
1013,0.911817183
1014,0.911752281
1015,0.911687511
1016,0.911622872
1017,0.911558367
1018,0.911493994
1019,0.911429755
1020,0.911365651
1021,0.911301682
1022,0.911237849
1023,0.911174152
1024,0.911110592
1025,0.91104717
1026,0.910983886
1027,0.91092074
1028,0.910857734
1029,0.910794868
1030,0.910732142
1031,0.910669557
1032,0.910607115
1033,0.910544814
1034,0.910482657
1035,0.910420643
1036,0.910358773
1037,0.910297047
1038,0.910235467
1039,0.910174033
1040,0.910112746
1041,0.910051605
1042,0.909990612
1043,0.909929767
1044,0.909869072
1045,0.909808525
1046,0.909748128
1047,0.909687882
1048,0.909627788
1049,0.909567844
1050,0.909508053
1051,0.909448415
1052,0.909388931
1053,0.9093296
1054,0.909270424
1055,0.909211403
1056,0.909152538
1057,0.909093829
1058,0.909035276
1059,0.908976882
1060,0.908918645
1061,0.908860566
1062,0.908802647
1063,0.908744887
